"Day","Product variant SKU","Product ID","Orders","Gross sales","Discounts","Returns","Net sales","Shipping charges","Duties","Additional fees","Taxes","Total sales","Net items sold","Day (previous_period)","Orders (previous_period)","Gross sales (previous_period)","Discounts (previous_period)","Returns (previous_period)","Net sales (previous_period)","Shipping charges (previous_period)","Duties (previous_period)","Additional fees (previous_period)","Taxes (previous_period)","Total sales (previous_period)","Net items sold (previous_period)","Orders (previous_period) ","Gross sales (previous_period) ","Discounts (previous_period) ","Returns (previous_period) ","Net sales (previous_period) ","Shipping charges (previous_period) ","Duties (previous_period) ","Additional fees (previous_period) ","Taxes (previous_period) ","Total sales (previous_period) ","Net items sold (previous_period) "
"2026-05-01","C25-32",7903700877499,1,1490,0,0,1490,0,0,0,0,1490,1,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01","JR37-32",8160085475515,6,15540,0,0,15540,0,0,0,0,15540,6,"2026-04-06",2,5180,0,0,5180,0,0,0,0,5180,2,200,200,,,200,,,,,200,200
"2026-05-01","CS3-M",8093149692091,1,990,0,0,990,0,0,0,0,990,1,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01","JR41-32",8299887001787,1,2590,0,0,2590,0,0,0,0,2590,1,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01","PV10-36",7903698157755,6,11940,0,0,11940,0,0,0,0,11940,6,"2026-04-06",3,5970,0,0,5970,0,0,0,0,5970,3,100,100,,,100,,,,,100,100
"2026-05-01","JOG6-XXXL",8178692292795,0,0,0,0,0,0,0,0,0,0,0,"2026-04-06",1,1245,0,0,1245,0,0,0,0,1245,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-01","K175-36",8225168523451,0,0,0,0,0,0,0,0,0,0,0,"2026-04-06",1,1990,0,0,1990,0,0,0,0,1990,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-01","JR18-40",8154520912059,1,2590,0,0,2590,0,0,0,0,2590,1,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01","CML69",7971803791547,2,6783,0,0,6783,0,0,0,0,6783,2,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01","LP11-34",8276466860219,1,1990,0,0,1990,0,0,0,0,1990,1,"2026-04-06",2,3980,0,0,3980,0,0,0,0,3980,2,-50,-50,,,-50,,,,,-50,-50
"2026-05-01","PT12-32",8198123552955,0,0,0,0,0,0,0,0,0,0,0,"2026-04-06",1,1890,0,0,1890,0,0,0,0,1890,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-01","PT14-42",8198124568763,0,0,0,0,0,0,0,0,0,0,0,"2026-04-06",1,1890,0,0,1890,0,0,0,0,1890,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-01","PVR188-40",8071058129083,1,2290,0,0,2290,0,0,0,0,2290,1,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01","PVRT3-42",8136055783611,0,0,0,0,0,0,0,0,0,0,0,"2026-04-06",1,2590,0,0,2590,0,0,0,0,2590,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-01","PT7-32",8017629806779,1,1990,0,0,1990,0,0,0,0,1990,1,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01","JR8-36",8004700078267,0,0,0,0,0,0,0,0,0,0,0,"2026-04-06",1,2590,0,0,2590,0,0,0,0,2590,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-01","JR34-32",8225071530171,1,1790,0,0,1790,0,0,0,0,1790,1,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01","DC5-44",8179274645691,1,1990,0,0,1990,0,0,0,0,1990,1,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01","K13-38",7903686262971,1,1990,0,0,1990,0,0,0,0,1990,1,"2026-04-06",1,1990,0,0,1990,0,0,0,0,1990,1,0,0,,,0,,,,,0,0
"2026-05-01","PVRM3-34",8248608751803,2,4580,0,0,4580,0,0,0,0,4580,2,"2026-04-06",1,2290,0,0,2290,0,0,0,0,2290,1,100,100,,,100,,,,,100,100
"2026-05-01","STP3-30",8279996891323,0,0,0,0,0,0,0,0,0,0,0,"2026-04-06",1,2590,0,0,2590,0,0,0,0,2590,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-01","PV175-38",8008724644027,1,1590,0,0,1590,0,0,0,0,1590,1,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01","PV17-32",7903698190523,0,0,0,0,0,0,0,0,0,0,0,"2026-04-06",1,1790,0,0,1790,0,0,0,0,1790,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-01","PV134-32",7909943967931,2,3781,0,0,3781,0,0,0,0,3781,2,"2026-04-06",1,1990,0,0,1990,0,0,0,0,1990,1,100,90,,,90,,,,,90,100
"2026-05-01","PT7-36",8017629806779,1,1990,0,0,1990,0,0,0,0,1990,1,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01","JR8-32",8004700078267,1,2590,0,0,2590,0,0,0,0,2590,1,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01","CMWS-MIS-29",8267265802427,1,5242.5,0,0,5242.5,0,0,0,0,5242.5,1,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01","PV51-36",7903698780347,2,3980,0,0,3980,0,0,0,0,3980,2,"2026-04-06",2,3304.75,0,0,3304.75,0,0,0,0,3304.75,2,0,20.432,,,20.432,,,,,20.432,0
"2026-05-01","PVRM1-32",8248603771067,2,4580,0,0,4580,0,0,0,0,4580,2,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01","K134-38",7903686328507,1,1790,0,0,1790,0,0,0,0,1790,1,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01","PV175-36",8008724644027,2,3380,0,0,3380,0,0,0,0,3380,2,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01","CHR4-42",8275989004475,0,0,0,0,0,0,0,0,0,0,0,"2026-04-06",2,3980,0,0,3980,0,0,0,0,3980,2,-100,-100,,,-100,,,,,-100,-100
"2026-05-01","JR23-38",8154531135675,0,0,0,0,0,0,0,0,0,0,0,"2026-04-06",1,5180,0,0,5180,0,0,0,0,5180,2,-100,-100,,,-100,,,,,-100,-100
"2026-05-01","CR235-30",8073717252283,0,0,0,0,0,0,0,0,0,0,0,"2026-04-06",1,1790,0,0,1790,0,0,0,0,1790,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-01","BT1-M",8125059891387,1,1290,0,0,1290,0,0,0,0,1290,1,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01","LP7-36",8276468138171,1,1990,0,0,1990,0,0,0,0,1990,1,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01","J6-42",7946385096891,1,1990,0,0,1990,0,0,0,0,1990,1,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01","PVRT4-36",8136379990203,0,0,0,0,0,0,0,0,0,0,0,"2026-04-06",2,5180,0,0,5180,0,0,0,0,5180,2,-100,-100,,,-100,,,,,-100,-100
"2026-05-01","PV17-40",7903698190523,1,1790,0,0,1790,0,0,0,0,1790,1,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01","CMPV2",5679892693146,1,3315.5,0,0,3315.5,0,0,0,0,3315.5,1,"2026-04-06",2,7503.5,0,0,7503.5,0,0,0,0,7503.5,3,-50,-55.813,,,-55.813,,,,,-55.813,-66.66666666666667
"2026-05-01","LP7-32",8276468138171,4,7960,0,0,7960,0,0,0,0,7960,4,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01","K13-30",7903686262971,0,0,0,0,0,0,0,0,0,0,0,"2026-04-06",1,1314.75,0,0,1314.75,0,0,0,0,1314.75,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-01","CMWS-MIS-02",8276475478203,0,0,0,0,0,0,0,0,0,0,0,"2026-04-06",1,5242.5,0,0,5242.5,0,0,0,0,5242.5,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-01","K153-32",8030314070203,1,1990,0,0,1990,0,0,0,0,1990,1,"2026-04-06",1,1990,0,0,1990,0,0,0,0,1990,1,0,0,,,0,,,,,0,0
"2026-05-01","DC5-34",8179274645691,1,1990,0,0,1990,0,0,0,0,1990,1,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01","STP4-42",8279997579451,0,0,0,0,0,0,0,0,0,0,0,"2026-04-06",1,2590,0,0,2590,0,0,0,0,2590,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-01","JR38-36",8278097559739,0,0,0,0,0,0,0,0,0,0,0,"2026-04-06",1,2590,0,0,2590,0,0,0,0,2590,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-01","JR11-42",8008514175163,1,1790,0,0,1790,0,0,0,0,1790,1,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01","PVRT5-36",8136385167547,0,0,0,0,0,0,0,0,0,0,0,"2026-04-06",1,2590,0,0,2590,0,0,0,0,2590,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-01","K176-36",8225177960635,1,1990,0,0,1990,0,0,0,0,1990,1,"2026-04-06",1,1990,0,0,1990,0,0,0,0,1990,1,0,0,,,0,,,,,0,0
"2026-05-01","CHR5-30",8275974226107,1,1990,0,0,1990,0,0,0,0,1990,1,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01","PVR190-36",8071058620603,2,4580,0,0,4580,0,0,0,0,4580,2,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01","J16-42",7171932618939,1,1990,0,0,1990,0,0,0,0,1990,1,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01","JR7-38",8008513454267,0,0,0,0,0,0,0,0,0,0,0,"2026-04-06",1,1490,0,0,1490,0,0,0,0,1490,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-01","K183-36",8246551052475,1,1990,0,0,1990,0,0,0,0,1990,1,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01","JOG4-XL",8178648907963,1,1245,0,0,1245,0,0,0,0,1245,1,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01","K180-32",8225222394043,2,2985,0,0,2985,0,0,0,0,2985,2,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01","PVR104-34",8092463431867,0,0,0,0,0,0,0,0,0,0,0,"2026-04-06",2,5180,0,0,5180,0,0,0,0,5180,2,-100,-100,,,-100,,,,,-100,-100
"2026-05-01","PV199-38",8190773690555,1,1790,0,0,1790,0,0,0,0,1790,1,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01","LP8-32",8276468433083,2,3980,0,0,3980,0,0,0,0,3980,2,"2026-04-06",1,1990,0,0,1990,0,0,0,0,1990,1,100,100,,,100,,,,,100,100
"2026-05-01","CR233-36",8073717579963,1,1790,0,0,1790,0,0,0,0,1790,1,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01","J16-36",7171932618939,2,3980,0,-1990,1990,0,0,0,0,1990,1,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01","CMK25",6621202546875,1,3315.5,0,0,3315.5,0,0,0,0,3315.5,1,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01","K172-36",8090003505339,0,0,0,0,0,0,0,0,0,0,0,"2026-04-06",1,1790,0,0,1790,0,0,0,0,1790,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-01","PVR205-36",8211440468155,2,3980,0,0,3980,0,0,0,0,3980,2,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01","JR10-34",7980574605499,2,3980,0,0,3980,0,0,0,0,3980,2,"2026-04-06",1,1790,0,0,1790,0,0,0,0,1790,1,100,122.346,,,122.346,,,,,122.346,100
"2026-05-01","CMWS-MIS-08",8401093460155,1,5242.5,0,0,5242.5,0,0,0,0,5242.5,1,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01","PVR188-44",8071058129083,1,2290,0,0,2290,0,0,0,0,2290,1,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01","K157-40",8030319542459,0,0,0,0,0,0,0,0,0,0,0,"2026-04-06",1,1490,0,0,1490,0,0,0,0,1490,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-01","PV199-36",8190773690555,1,1790,0,0,1790,0,0,0,0,1790,1,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01","JR25-36",8154535559355,2,5180,0,0,5180,0,0,0,0,5180,2,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01","J16-32",7171932618939,2,3980,0,0,3980,0,0,0,0,3980,2,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01","CMPV144",7860824375483,0,0,0,0,0,0,0,0,0,0,0,"2026-04-06",1,3990,0,0,3990,0,0,0,0,3990,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-01","PVRM1-40",8248603771067,0,0,0,0,0,0,0,0,0,0,0,"2026-04-06",1,2290,0,0,2290,0,0,0,0,2290,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-01","K171-34",8014351597755,1,1990,0,0,1990,0,0,0,0,1990,1,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01","PV174-34",8008723759291,1,1590,0,0,1590,0,0,0,0,1590,1,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01","J13-36",8153469976763,2,3180,0,0,3180,0,0,0,0,3180,2,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01","CHR1-38",8275990479035,1,1990,0,0,1990,0,0,0,0,1990,1,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01","PV193-38",8192301334715,0,0,0,0,0,0,0,0,0,0,0,"2026-04-06",1,1790,0,0,1790,0,0,0,0,1790,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-01","LP9-30",8276468531387,1,1990,0,0,1990,0,0,0,0,1990,1,"2026-04-06",1,1990,0,0,1990,0,0,0,0,1990,1,0,0,,,0,,,,,0,0
"2026-05-01","LP10-32",8276466368699,2,3980,0,0,3980,0,0,0,0,3980,2,"2026-04-06",1,1990,0,0,1990,0,0,0,0,1990,1,100,100,,,100,,,,,100,100
"2026-05-01","PVR191-34",8071059407035,2,4580,0,0,4580,0,0,0,0,4580,2,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01","PVRT6-36",8136390901947,1,2590,0,0,2590,0,0,0,0,2590,1,"2026-04-06",2,5180,0,0,5180,0,0,0,0,5180,2,-50,-50,,,-50,,,,,-50,-50
"2026-05-01","CMSL7",8073786818747,0,0,0,0,0,0,0,0,0,0,0,"2026-04-06",1,4740.5,0,0,4740.5,0,0,0,0,4740.5,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-01","K163-34",8030142955707,0,0,0,0,0,0,0,0,0,0,0,"2026-04-06",2,4580,0,0,4580,0,0,0,0,4580,2,-100,-100,,,-100,,,,,-100,-100
"2026-05-01","CR231-28",8073717022907,1,1790,0,0,1790,0,0,0,0,1790,1,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01","PVR36-32",8092463694011,1,2590,0,0,2590,0,0,0,0,2590,1,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01","CMPV168",6923695456443,4,13965,0,0,13965,0,0,0,0,13965,4,"2026-04-06",2,8977.5,0,0,8977.5,0,0,0,0,8977.5,3,100,55.555,,,55.555,,,,,55.555,33.333333333333336
"2026-05-01","CMC224",7982620311739,0,0,0,0,0,0,0,0,0,0,0,"2026-04-06",1,2617.5,0,0,2617.5,0,0,0,0,2617.5,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-01","CMS23",8053856305339,1,2617.5,0,0,2617.5,0,0,0,0,2617.5,1,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01","K134-30",7903686328507,2,3580,0,0,3580,0,0,0,0,3580,2,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01","PVRT6-38",8136390901947,1,2590,0,0,2590,0,0,0,0,2590,1,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01","K181-32",8225231241403,1,995,0,0,995,0,0,0,0,995,1,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01","PV193-36",8192301334715,0,0,0,0,0,0,0,0,0,0,0,"2026-04-06",1,1182.62,0,0,1182.62,0,0,0,0,1182.62,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-01","CMPV236",8387908599995,1,3790.5,0,0,3790.5,0,0,0,0,3790.5,1,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01","STP3-38",8279996891323,1,2590,0,0,2590,0,0,0,0,2590,1,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01","K18-36",7903685214395,1,1990,0,0,1990,0,0,0,0,1990,1,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01","K165-34",8030144954555,5,11450,0,0,11450,0,0,0,0,11450,5,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01","JR36-40",8225088635067,1,1790,0,0,1790,0,0,0,0,1790,1,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01","JR32-40",8201410248891,1,2290,0,0,2290,0,0,0,0,2290,1,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01","K133-34",7992980111547,1,1990,0,0,1990,0,0,0,0,1990,1,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01","JR18-38",8154520912059,1,2590,0,0,2590,0,0,0,0,2590,1,"2026-04-06",1,2590,0,0,2590,0,0,0,0,2590,1,0,0,,,0,,,,,0,0
"2026-05-01","LP9-40",8276468531387,1,1990,0,0,1990,0,0,0,0,1990,1,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01",,,0,0,0,7760,7760,0,0,0,0,7760,0,"2026-04-06",0,0,0,20710,20710,0,0,0,0,20710,0,,,,-62.53,-62.53,,,,,-62.53,
"2026-05-01","PT9-34",8017629053115,1,1990,0,0,1990,0,0,0,0,1990,1,"2026-04-06",1,1990,0,0,1990,0,0,0,0,1990,1,0,0,,,0,,,,,0,0
"2026-05-01","PT10-34",8017630658747,1,1990,0,0,1990,0,0,0,0,1990,1,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01","JR35-30",8225084899515,1,1490,0,0,1490,0,0,0,0,1490,1,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01","PV176-32",8008726642875,1,1590,0,0,1590,0,0,0,0,1590,1,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01","JR2-32",7980574277819,2,5180,0,0,5180,0,0,0,0,5180,2,"2026-04-06",1,2590,0,0,2590,0,0,0,0,2590,1,100,100,,,100,,,,,100,100
"2026-05-01","JR22-40",8154530545851,1,2590,0,0,2590,0,0,0,0,2590,1,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01","K25-32",7902973100219,1,1990,0,0,1990,0,0,0,0,1990,1,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01","CMPV51",5679882502298,0,0,0,0,0,0,0,0,0,0,0,"2026-04-06",1,2443,0,0,2443,0,0,0,0,2443,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-01","CS5-M",8093149855931,1,990,0,0,990,0,0,0,0,990,1,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01","J2-34",7181458440379,1,1990,0,0,1990,0,0,0,0,1990,1,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01","PV2-40",7992988532923,1,1990,0,0,1990,0,0,0,0,1990,1,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01","JR18-34",8154520912059,2,5180,0,0,5180,0,0,0,0,5180,2,"2026-04-06",1,2590,0,0,2590,0,0,0,0,2590,1,100,100,,,100,,,,,100,100
"2026-05-01","STP1-40",8279991779515,1,2590,0,0,2590,0,0,0,0,2590,1,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01","K175-42",8225168523451,0,0,0,0,0,0,0,0,0,0,0,"2026-04-06",1,1990,0,0,1990,0,0,0,0,1990,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-01","LS5-42",8005922717883,2,1980,0,0,1980,0,0,0,0,1980,2,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01","CMK144",7525940134075,1,2966.5,0,0,2966.5,0,0,0,0,2966.5,1,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01","PV10-42",7903698157755,1,1990,0,0,1990,0,0,0,0,1990,1,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01","J2-36",7181458440379,1,1990,0,0,1990,0,0,0,0,1990,1,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01","SS7-XXXL",8076569149627,1,990,0,0,990,0,0,0,0,990,1,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01","K164-34",8030145773755,0,0,0,0,0,0,0,0,0,0,0,"2026-04-06",1,2290,0,-2290,0,0,0,0,0,0,0,-100,-100,,100,,,,,,,
"2026-05-01","PVR168-30",8092464447675,0,0,0,0,0,0,0,0,0,0,0,"2026-04-06",2,5180,0,0,5180,0,0,0,0,5180,2,-100,-100,,,-100,,,,,-100,-100
"2026-05-01","PV24-30",7903697928379,1,1990,0,0,1990,0,0,0,0,1990,1,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01","K25-36",7902973100219,1,1990,0,0,1990,0,0,0,0,1990,1,"2026-04-06",1,1790,0,0,1790,0,0,0,0,1790,1,0,11.173,,,11.173,,,,,11.173,0
"2026-05-01","CMPV11",6979476881595,1,3790.5,0,0,3790.5,0,0,0,0,3790.5,1,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01","PVRM4-38",8248608915643,0,0,0,0,0,0,0,0,0,0,0,"2026-04-06",1,2290,0,0,2290,0,0,0,0,2290,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-01","BD6-34",8220303720635,1,1590,0,0,1590,0,0,0,0,1590,1,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01","STP5-32",8279997677755,0,0,0,0,0,0,0,0,0,0,0,"2026-04-06",1,2590,0,0,2590,0,0,0,0,2590,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-01","JR2-36",7980574277819,1,2590,0,0,2590,0,0,0,0,2590,1,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01","CR234-32",8073717350587,1,1590,0,0,1590,0,0,0,0,1590,1,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01","PV202-40",8211438272699,1,1790,0,0,1790,0,0,0,0,1790,1,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01","JR37-34",8160085475515,10,25900,0,0,25900,0,0,0,0,25900,10,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01","PV24-42",7903697928379,0,0,0,0,0,0,0,0,0,0,0,"2026-04-06",1,1990,0,0,1990,0,0,0,0,1990,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-01","PVRT6-34",8136390901947,1,2590,0,0,2590,0,0,0,0,2590,1,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01","STP1-32",8279991779515,0,0,0,0,0,0,0,0,0,0,0,"2026-04-06",1,2590,0,0,2590,0,0,0,0,2590,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-01","PVRT2-32",8136373174459,1,2590,0,0,2590,0,0,0,0,2590,1,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01","JR12-46",8008514502843,0,0,0,0,0,0,0,0,0,0,0,"2026-04-06",1,1790,0,0,1790,0,0,0,0,1790,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-01","PV2-34",7992988532923,3,5970,0,0,5970,0,0,0,0,5970,3,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01","K152-34",7903697338555,2,3580,0,0,3580,0,0,0,0,3580,2,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01","PV10-30",7903698157755,2,3980,0,0,3980,0,0,0,0,3980,2,"2026-04-06",1,1990,0,0,1990,0,0,0,0,1990,1,100,100,,,100,,,,,100,100
"2026-05-01","K183-38",8246551052475,1,1990,0,0,1990,0,0,0,0,1990,1,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01","PV2-30",7992988532923,1,1990,0,0,1990,0,0,0,0,1990,1,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01","LP11-32",8276466860219,3,5970,0,0,5970,0,0,0,0,5970,3,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01","SR8-42",8029739647163,1,990,0,0,990,0,0,0,0,990,1,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01","JR18-46",8154520912059,0,0,0,0,0,0,0,0,0,0,0,"2026-04-06",1,2590,0,0,2590,0,0,0,0,2590,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-01","PVR206-38",8211440664763,1,1990,0,0,1990,0,0,0,0,1990,1,"2026-04-06",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-01","JR29-34",8201410052283,0,0,0,0,0,0,0,0,0,0,0,"2026-04-06",1,1490,0,0,1490,0,0,0,0,1490,1,-100,-100,,,-100,,,,,-100,-100
